,key_id,Name,userid,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
25684,81730,Defiance,170201716,0.0,9,play,3.2,True,64
25685,81734,Defiance,184987886,0.0,9,play,16.8,True,64
25686,81736,Defiance,48175931,0.0,9,play,1.8,True,64
25687,81739,Defiance,203838394,0.0,9,play,5.7,True,64
25688,81741,Defiance,44545959,0.0,9,play,57.0,True,64
25689,81745,Defiance,64514291,0.0,9,play,0.4,True,64
25690,81747,Defiance,63441290,0.0,9,play,18.6,True,64
25691,81749,Defiance,67579257,0.0,9,play,7.3,True,64
25692,81758,Defiance,82156706,0.0,9,play,0.6,True,64
25693,81760,Defiance,247065555,0.0,9,play,1.7,True,64
25694,81660,Defiance,268110072,0.0,9,play,0.4,True,64
25695,81658,Defiance,203241031,0.0,9,play,277.0,True,64
25696,81656,Defiance,178574781,0.0,9,play,4.4,True,64
25697,81653,Defiance,161991221,0.0,9,play,9.6,True,64
25698,81570,Defiance,173940259,0.0,9,play,41.0,True,64
25699,81572,Defiance,38323067,0.0,9,play,0.6,True,64
25700,81576,Defiance,157341587,0.0,9,play,14.5,True,64
25701,81578,Defiance,105384518,0.0,9,play,13.6,True,64
25702,81580,Defiance,152959594,0.0,9,play,28.0,True,64
25703,81582,Defiance,100311267,0.0,9,play,0.2,True,64
25704,81586,Defiance,20464587,0.0,9,play,0.1,True,64
25705,81588,Defiance,60859324,0.0,9,play,4.7,True,64
25706,81590,Defiance,165779930,0.0,9,play,1.5,True,64
25707,81592,Defiance,195584941,0.0,9,play,39.0,True,64
25708,81594,Defiance,104727643,0.0,9,play,3.4,True,64
25709,81602,Defiance,33013552,0.0,9,play,1.1,True,64
25710,81605,Defiance,86055705,0.0,9,play,3.2,True,64
25711,81610,Defiance,80128229,0.0,9,play,17.0,True,64
25712,81612,Defiance,136139505,0.0,9,play,1.5,True,64
25713,81618,Defiance,182851135,0.0,9,play,1.5,True,64
25714,81620,Defiance,43955374,0.0,9,play,171.0,True,64
25715,81622,Defiance,198573013,0.0,9,play,1.5,True,64
25716,81625,Defiance,92412666,0.0,9,play,90.0,True,64
25717,81629,Defiance,58953935,0.0,9,play,15.9,True,64
25718,81631,Defiance,126522515,0.0,9,play,4.0,True,64
25719,81633,Defiance,17995238,0.0,9,play,58.0,True,64
25720,81637,Defiance,146007471,0.0,9,play,2.3,True,64
25721,81639,Defiance,173453295,0.0,9,play,5.6,True,64
25722,81642,Defiance,81746734,0.0,9,play,60.0,True,64
25723,81649,Defiance,170172944,0.0,9,play,0.4,True,64
25724,81651,Defiance,237244349,0.0,9,play,12.4,True,64
25725,81763,Defiance,222406897,0.0,9,play,1.3,True,64
25726,81770,Defiance,215253129,0.0,9,play,0.4,True,64
25727,9566,Realm of the Mad God,258531019,0.0,14,play,0.9,True,82
25728,81909,HAWKEN,89523414,0.0,4,play,0.6,True,73
25729,81874,HAWKEN,131785763,0.0,4,play,6.9,True,73
25730,81877,HAWKEN,156879739,0.0,4,play,0.7,True,73
25731,81879,HAWKEN,66052983,0.0,4,play,6.5,True,73
25732,81881,HAWKEN,49312497,0.0,4,play,0.5,True,73
25733,81883,HAWKEN,122679931,0.0,4,play,0.3,True,73
25734,81885,HAWKEN,289244540,0.0,4,play,0.5,True,73
25735,81888,HAWKEN,254935843,0.0,4,play,2.0,True,73
25736,81890,HAWKEN,152959594,0.0,4,play,20.0,True,73
25737,81893,HAWKEN,225734651,0.0,4,play,0.5,True,73
25738,81898,HAWKEN,20464587,0.0,4,play,0.9,True,73
25739,81902,HAWKEN,165779930,0.0,4,play,4.2,True,73
25740,81905,HAWKEN,38049880,0.0,4,play,0.9,True,73
25741,81907,HAWKEN,49893565,0.0,4,play,0.2,True,73
25742,81911,HAWKEN,199806970,0.0,4,play,0.7,True,73
25743,81773,Defiance,275875486,0.0,9,play,0.2,True,64
25744,81913,HAWKEN,268585240,0.0,4,play,0.6,True,73
25745,81915,HAWKEN,239413586,0.0,4,play,2.0,True,73
25746,81920,HAWKEN,86055705,0.0,4,play,0.3,True,73
25747,81922,HAWKEN,4877411,0.0,4,play,2.0,True,73
25748,81925,HAWKEN,232766649,0.0,4,play,0.6,True,73
25749,81927,HAWKEN,157080495,0.0,4,play,1.2,True,73
25750,81930,HAWKEN,55906572,0.0,4,play,10.5,True,73
25751,81934,HAWKEN,151015947,0.0,4,play,0.7,True,73
25752,81936,HAWKEN,51085779,0.0,4,play,1.6,True,73
25753,81938,HAWKEN,300136813,0.0,4,play,0.7,True,73
25754,81940,HAWKEN,158608850,0.0,4,play,11.9,True,73
25755,81943,HAWKEN,37723786,0.0,4,play,0.6,True,73
25756,81949,HAWKEN,66650717,0.0,4,play,0.6,True,73
25757,81870,HAWKEN,11403772,0.0,4,play,74.0,True,73
25758,81868,HAWKEN,80779496,0.0,4,play,11.3,True,73
25759,81865,HAWKEN,177519904,0.0,4,play,0.4,True,73
25760,81861,HAWKEN,140825164,0.0,4,play,3.5,True,73
25761,81776,Defiance,245314153,0.0,9,play,7.5,True,64
25762,81778,Defiance,64611580,0.0,9,play,4.4,True,64
25763,81780,Defiance,161759944,0.0,9,play,3.0,True,64
25764,81782,Defiance,58345543,0.0,9,play,45.0,True,64
25765,81785,Defiance,169929928,0.0,9,play,1.8,True,64
25766,81789,Defiance,163712958,0.0,9,play,3.5,True,64
25767,81791,Defiance,47457723,0.0,9,play,25.0,True,64
25768,81795,Defiance,39941720,0.0,9,play,2.3,True,64
25769,81798,Defiance,98561727,0.0,9,play,0.3,True,64
25770,81800,Defiance,123696203,0.0,9,play,3.9,True,64
25771,81807,Defiance,177213985,0.0,9,play,5.3,True,64
25772,81809,Defiance,80511960,0.0,9,play,2.9,True,64
25773,81813,Defiance,101530848,0.0,9,play,1.6,True,64
25774,81819,Defiance,88705345,0.0,9,play,1.9,True,64
25775,81821,Defiance,99096740,0.0,9,play,29.0,True,64
25776,81824,HAWKEN,9823354,0.0,4,play,19.7,True,73
25777,81826,HAWKEN,100519466,0.0,4,play,17.7,True,73
25778,81828,HAWKEN,78332414,0.0,4,play,1.3,True,73
25779,81830,HAWKEN,169337011,0.0,4,play,0.4,True,73
25780,81833,HAWKEN,42061089,0.0,4,play,0.3,True,73
25781,81837,HAWKEN,166753156,0.0,4,play,4.2,True,73
25782,81839,HAWKEN,44866715,0.0,4,play,0.3,True,73
25783,81843,HAWKEN,43913966,0.0,4,play,7.4,True,73
25784,81845,HAWKEN,198105109,0.0,4,play,3.9,True,73
25785,81848,HAWKEN,182399789,0.0,4,play,1.0,True,73
25786,81851,HAWKEN,167202599,0.0,4,play,232.0,True,73
25787,81859,HAWKEN,216396749,0.0,4,play,3.7,True,73
25788,81566,Defiance,120420435,0.0,9,play,5.3,True,64
25789,81563,Defiance,213610494,0.0,9,play,2.1,True,64
25790,81558,Defiance,150397316,0.0,9,play,0.2,True,64
25791,81308,Gear Up,165216496,0.0,0,play,4.7,True,0
25792,81247,Gear Up,261602452,0.0,0,play,0.2,True,0
25793,81263,Gear Up,207262142,0.0,0,play,0.1,True,0
25794,81264,Gear Up,207262142,0.0,0,play,0.1,True,0
25795,81265,Gear Up,207262142,0.0,0,play,0.1,True,0
25796,81275,Gear Up,184987886,0.0,0,play,0.6,True,0
25797,81276,Gear Up,184987886,0.0,0,play,0.6,True,0
25798,81277,Gear Up,184987886,0.0,0,play,0.6,True,0
25799,81281,Gear Up,134322141,0.0,0,play,0.6,True,0
25800,81282,Gear Up,134322141,0.0,0,play,0.6,True,0
25801,81283,Gear Up,134322141,0.0,0,play,0.6,True,0
25802,81290,Gear Up,238012371,0.0,0,play,0.1,True,0
25803,81291,Gear Up,238012371,0.0,0,play,0.1,True,0
25804,81292,Gear Up,238012371,0.0,0,play,0.1,True,0
25805,81309,Gear Up,165216496,0.0,0,play,4.7,True,0
25806,81556,Defiance,244290943,0.0,9,play,0.5,True,64
25807,81310,Gear Up,165216496,0.0,0,play,4.7,True,0
25808,81320,Gear Up,215253129,0.0,0,play,0.4,True,0
25809,81321,Gear Up,215253129,0.0,0,play,0.4,True,0
25810,81322,Gear Up,215253129,0.0,0,play,0.4,True,0
25811,81326,Gear Up,275518260,0.0,0,play,7.9,True,0
25812,81327,Gear Up,275518260,0.0,0,play,7.9,True,0
25813,81328,Gear Up,275518260,0.0,0,play,7.9,True,0
25814,81332,Gear Up,212134578,0.0,0,play,0.4,True,0
25815,81333,Gear Up,212134578,0.0,0,play,0.4,True,0
25816,81334,Gear Up,212134578,0.0,0,play,0.4,True,0
25817,81341,Gear Up,50275189,0.0,0,play,0.6,True,0
25818,81342,Gear Up,50275189,0.0,0,play,0.6,True,0
25819,81343,Gear Up,50275189,0.0,0,play,0.6,True,0
25820,81246,Gear Up,261602452,0.0,0,play,0.2,True,0
25821,81245,Gear Up,261602452,0.0,0,play,0.2,True,0
25822,81238,Gear Up,153956921,0.0,0,play,1.5,True,0
25823,81237,Gear Up,153956921,0.0,0,play,1.5,True,0
25824,81153,Gear Up,240551525,0.0,0,play,0.2,True,0
25825,81154,Gear Up,240551525,0.0,0,play,0.2,True,0
25826,81176,Gear Up,175001491,0.0,0,play,3.3,True,0
25827,81177,Gear Up,175001491,0.0,0,play,3.3,True,0
25828,81178,Gear Up,175001491,0.0,0,play,3.3,True,0
25829,81191,Gear Up,99374297,0.0,0,play,0.1,True,0
25830,81192,Gear Up,99374297,0.0,0,play,0.1,True,0
25831,81193,Gear Up,99374297,0.0,0,play,0.1,True,0
25832,81197,Gear Up,197190654,0.0,0,play,0.1,True,0
25833,81198,Gear Up,197190654,0.0,0,play,0.1,True,0
25834,81199,Gear Up,197190654,0.0,0,play,0.1,True,0
25835,81203,Gear Up,231026651,0.0,0,play,2.1,True,0
25836,81204,Gear Up,231026651,0.0,0,play,2.1,True,0
25837,81205,Gear Up,231026651,0.0,0,play,2.1,True,0
25838,81209,Gear Up,126992940,0.0,0,play,0.5,True,0
25839,81210,Gear Up,126992940,0.0,0,play,0.5,True,0
25840,81211,Gear Up,126992940,0.0,0,play,0.5,True,0
25841,81218,Gear Up,129117376,0.0,0,play,0.1,True,0
25842,81219,Gear Up,129117376,0.0,0,play,0.1,True,0
25843,81220,Gear Up,129117376,0.0,0,play,0.1,True,0
25844,81224,Gear Up,234488787,0.0,0,play,0.5,True,0
25845,81225,Gear Up,234488787,0.0,0,play,0.5,True,0
25846,81226,Gear Up,234488787,0.0,0,play,0.5,True,0
25847,81230,Gear Up,209817175,0.0,0,play,0.7,True,0
25848,81231,Gear Up,209817175,0.0,0,play,0.7,True,0
25849,81232,Gear Up,209817175,0.0,0,play,0.7,True,0
25850,81236,Gear Up,153956921,0.0,0,play,1.5,True,0
25851,81347,Gear Up,64611580,0.0,0,play,4.5,True,0
25852,81348,Gear Up,64611580,0.0,0,play,4.5,True,0
25853,81349,Gear Up,64611580,0.0,0,play,4.5,True,0
25854,81454,Guns and Robots,38465050,0.0,4,play,0.1,True,0
25855,81459,Guns and Robots,172771532,0.0,4,play,0.2,True,0
25856,81463,Guns and Robots,174923254,0.0,4,play,0.5,True,0
25857,81465,Guns and Robots,88775181,0.0,4,play,0.6,True,0
25858,81469,Guns and Robots,194432540,0.0,4,play,0.9,True,0
25859,81473,Guns and Robots,191101874,0.0,4,play,22.0,True,0
25860,81475,Guns and Robots,153956921,0.0,4,play,3.2,True,0
25861,81480,Guns and Robots,75155353,0.0,4,play,0.1,True,0
25862,81483,Guns and Robots,61070572,0.0,4,play,0.1,True,0
25863,81486,Guns and Robots,97843739,0.0,4,play,0.6,True,0
25864,81488,Guns and Robots,103638409,0.0,4,play,0.2,True,0
25865,81490,Guns and Robots,145117004,0.0,4,play,0.2,True,0
25866,81492,Guns and Robots,204443543,0.0,4,play,2.8,True,0
25867,81497,Guns and Robots,186932671,0.0,4,play,0.1,True,0
25868,81499,Guns and Robots,131962554,0.0,4,play,0.2,True,0
25869,81501,Guns and Robots,123483924,0.0,4,play,9.3,True,0
25870,81508,Guns and Robots,192861545,0.0,4,play,8.2,True,0
25871,81513,Defiance,57103808,0.0,9,play,3.9,True,64
25872,81518,Defiance,42061089,0.0,9,play,1.5,True,64
25873,81521,Defiance,166753156,0.0,9,play,22.0,True,64
25874,81525,Defiance,44866715,0.0,9,play,1.1,True,64
25875,81529,Defiance,43913966,0.0,9,play,6.0,True,64
25876,81535,Defiance,114972372,0.0,9,play,4.5,True,64
25877,81537,Defiance,267053376,0.0,9,play,2.0,True,64
25878,81539,Defiance,48080423,0.0,9,play,6.3,True,64
25879,81541,Defiance,13565651,0.0,9,play,21.0,True,64
25880,81543,Defiance,158476996,0.0,9,play,0.6,True,64
25881,81545,Defiance,101690993,0.0,9,play,0.4,True,64
25882,81456,Guns and Robots,189304702,0.0,4,play,9.5,True,0
25883,81450,Guns and Robots,99264709,0.0,4,play,0.1,True,0
25884,81353,Gear Up,45292137,0.0,0,play,4.0,True,0
25885,81447,Guns and Robots,107818793,0.0,4,play,0.6,True,0
25886,81354,Gear Up,45292137,0.0,0,play,4.0,True,0
25887,81355,Gear Up,45292137,0.0,0,play,4.0,True,0
25888,81365,Gear Up,175263669,0.0,0,play,1.0,True,0
25889,81366,Gear Up,175263669,0.0,0,play,1.0,True,0
25890,81367,Gear Up,175263669,0.0,0,play,1.0,True,0
25891,81374,Gear Up,66596291,0.0,0,play,0.9,True,0
25892,81375,Gear Up,66596291,0.0,0,play,0.9,True,0
25893,81376,Gear Up,66596291,0.0,0,play,0.9,True,0
25894,81380,Gear Up,203455698,0.0,0,play,0.4,True,0
25895,81381,Gear Up,203455698,0.0,0,play,0.4,True,0
25896,81382,Gear Up,203455698,0.0,0,play,0.4,True,0
25897,81389,Gear Up,179347474,0.0,0,play,4.0,True,0
25898,81390,Gear Up,179347474,0.0,0,play,4.0,True,0
25899,81391,Gear Up,179347474,0.0,0,play,4.0,True,0
25900,81398,Gear Up,101530848,0.0,0,play,0.8,True,0
25901,81399,Gear Up,101530848,0.0,0,play,0.8,True,0
25902,81400,Gear Up,101530848,0.0,0,play,0.8,True,0
25903,81408,Guns and Robots,189191657,0.0,4,play,3.6,True,0
25904,81412,Guns and Robots,262861632,0.0,4,play,1.0,True,0
25905,81416,Guns and Robots,127850470,0.0,4,play,95.0,True,0
25906,81420,Guns and Robots,136998614,0.0,4,play,1.0,True,0
25907,81423,Guns and Robots,213610494,0.0,4,play,0.1,True,0
25908,81428,Guns and Robots,164608800,0.0,4,play,0.2,True,0
25909,81430,Guns and Robots,115958331,0.0,4,play,0.4,True,0
25910,81436,Guns and Robots,213231597,0.0,4,play,0.9,True,0
25911,81442,Guns and Robots,258482885,0.0,4,play,1.0,True,0
25912,81444,Guns and Robots,182851135,0.0,4,play,0.4,True,0
25913,81951,HAWKEN,264438536,0.0,4,play,0.1,True,73
25914,81954,HAWKEN,119619506,0.0,4,play,0.6,True,73
25915,81956,HAWKEN,146007471,0.0,4,play,1.3,True,73
25916,82521,The Expendabros,142001340,0.0,0,play,1.1,True,0
25917,9648,Eldevin,196231194,0.0,2,play,4.8,True,0
25918,9645,Eldevin,102268574,0.0,2,play,0.3,True,0
25919,9643,Eldevin,174923254,0.0,2,play,0.4,True,0
25920,9639,Eldevin,203241031,0.0,2,play,0.1,True,0
25921,9637,Eldevin,128925610,0.0,2,play,0.4,True,0
25922,9635,Eldevin,193486352,0.0,2,play,0.3,True,0
25923,9632,Eldevin,148831715,0.0,2,play,0.7,True,0
25924,9629,Eldevin,150882304,0.0,2,play,0.5,True,0
25925,9627,Eldevin,187283749,0.0,2,play,2.3,True,0
25926,9625,Eldevin,151603712,0.0,2,play,0.5,True,0
25927,9620,Realm of the Mad God,193103684,0.0,14,play,0.9,True,82
25928,9616,Realm of the Mad God,92965596,0.0,14,play,0.7,True,82
25929,9614,Realm of the Mad God,17495098,0.0,14,play,1.3,True,82
25930,82525,The Expendabros,102825821,0.0,0,play,0.1,True,0
25931,9722,Dota 2,54103616,0.0,0,play,3.1,True,90
25932,82528,The Expendabros,106170243,0.0,0,play,0.2,True,0
25933,82531,The Expendabros,82174211,0.0,0,play,0.1,True,0
25934,82534,The Expendabros,176539817,0.0,0,play,3.4,True,0
25935,82537,The Expendabros,289383568,0.0,0,play,10.9,True,0
25936,82542,The Expendabros,199693353,0.0,0,play,21.0,True,0
25937,82547,The Expendabros,192204940,0.0,0,play,0.4,True,0
25938,82550,The Expendabros,152585209,0.0,0,play,0.5,True,0
25939,82553,The Expendabros,60296891,0.0,0,play,0.1,True,0
25940,82555,The Expendabros,163669475,0.0,0,play,0.2,True,0
25941,82558,The Expendabros,274785080,0.0,0,play,2.4,True,0
25942,82560,The Expendabros,223660563,0.0,0,play,34.0,True,0
25943,82562,The Expendabros,122026623,0.0,0,play,0.5,True,0
25944,82564,The Expendabros,152959594,0.0,0,play,0.5,True,0
25945,9650,Eldevin,182499490,0.0,2,play,312.0,True,0
25946,9652,Eldevin,48175931,0.0,2,play,0.5,True,0
25947,9660,Eldevin,182726567,0.0,2,play,0.5,True,0
25948,9663,Eldevin,80511960,0.0,2,play,1.9,True,0
25949,9718,Dota 2,187851224,0.0,0,play,240.0,True,90
25950,9716,Dota 2,140293612,0.0,0,play,278.0,True,90
25951,9714,Dota 2,11373749,0.0,0,play,2.2,True,90
25952,9712,Dota 2,144004384,0.0,0,play,22.0,True,90
25953,9710,Dota 2,227944885,0.0,0,play,62.0,True,90
25954,9708,Dota 2,221430493,0.0,0,play,5.3,True,90
25955,9706,Dota 2,201069271,0.0,0,play,4.8,True,90
25956,9704,Dota 2,251431515,0.0,0,play,0.9,True,90
25957,9702,Dota 2,202906503,0.0,0,play,10.4,True,90
25958,9700,Dota 2,219509107,0.0,0,play,2.1,True,90
25959,9698,Dota 2,198572546,0.0,0,play,12.7,True,90
25960,9696,Dota 2,97298878,0.0,0,play,8.6,True,90
25961,9694,Dota 2,144138643,0.0,0,play,5.2,True,90
25962,9692,Dota 2,247160953,0.0,0,play,1.9,True,90
25963,9690,Dota 2,195071563,0.0,0,play,6.2,True,90
25964,9688,Dota 2,225987202,0.0,0,play,3.8,True,90
25965,9686,Dota 2,167362888,0.0,0,play,135.0,True,90
25966,9684,Dota 2,170625356,0.0,0,play,7.4,True,90
25967,9682,Dota 2,194895541,0.0,0,play,1.1,True,90
25968,9680,Dota 2,126340495,0.0,0,play,1784.0,True,90
25969,9678,Dota 2,302186258,0.0,0,play,4.2,True,90
25970,9676,Dota 2,218323237,0.0,0,play,14.8,True,90
25971,9674,Dota 2,197455089,0.0,0,play,3.4,True,90
25972,9672,Dota 2,197278511,0.0,0,play,0.5,True,90
25973,9670,Dota 2,176410694,0.0,0,play,9.1,True,90
25974,9668,Dota 2,187131847,0.0,0,play,2.3,True,90
25975,9666,Dota 2,151603712,0.0,0,play,0.5,True,90
25976,82566,The Expendabros,172470005,0.0,0,play,2.7,True,0
25977,82577,The Expendabros,235692659,0.0,0,play,3.2,True,0
25978,82579,The Expendabros,33013552,0.0,0,play,0.1,True,0
25979,82678,The Expendabros,215208719,0.0,0,play,19.6,True,0
25980,82684,The Expendabros,164695293,0.0,0,play,11.4,True,0
25981,82686,The Expendabros,39361297,0.0,0,play,1.0,True,0
25982,82688,The Expendabros,61070572,0.0,0,play,0.5,True,0
25983,82691,The Expendabros,206655674,0.0,0,play,9.7,True,0
25984,82693,The Expendabros,117601858,0.0,0,play,3.4,True,0
25985,82696,The Expendabros,69953893,0.0,0,play,0.8,True,0
25986,82699,The Expendabros,77214425,0.0,0,play,1.5,True,0
25987,82703,The Expendabros,45292137,0.0,0,play,2.4,True,0
25988,82707,The Expendabros,191027696,0.0,0,play,7.8,True,0
25989,82711,The Expendabros,66596291,0.0,0,play,1.6,True,0
25990,82714,The Expendabros,168244631,0.0,0,play,1.2,True,0
25991,82719,The Expendabros,162081645,0.0,0,play,0.4,True,0
25992,82721,The Expendabros,11300897,0.0,0,play,0.2,True,0
25993,82727,The Expendabros,193103684,0.0,0,play,0.3,True,0
25994,9610,Realm of the Mad God,166669789,0.0,14,play,0.9,True,82
25995,9607,Realm of the Mad God,163712958,0.0,14,play,1.7,True,82
25996,9602,Realm of the Mad God,140408017,0.0,14,play,0.3,True,82
25997,9600,Realm of the Mad God,175263669,0.0,14,play,3.1,True,82
25998,9598,Realm of the Mad God,163432200,0.0,14,play,1.1,True,82
25999,9596,Realm of the Mad God,58345543,0.0,14,play,3.0,True,82
26000,9594,Realm of the Mad God,165387305,0.0,14,play,0.4,True,82
26001,9592,Realm of the Mad God,285914210,0.0,14,play,0.5,True,82
26002,9589,Realm of the Mad God,137334839,0.0,14,play,1.5,True,82
26003,9583,Realm of the Mad God,60608576,0.0,14,play,0.8,True,82
26004,9580,Realm of the Mad God,209772097,0.0,14,play,0.3,True,82
26005,9576,Realm of the Mad God,245057860,0.0,14,play,0.4,True,82
26006,9571,Realm of the Mad God,117488479,0.0,14,play,1.6,True,82
26007,82681,The Expendabros,183771438,0.0,0,play,0.2,True,0
26008,82676,The Expendabros,202195289,0.0,0,play,0.2,True,0
26009,82582,The Expendabros,148674157,0.0,0,play,13.3,True,0
26010,82671,The Expendabros,123165817,0.0,0,play,1.4,True,0
26011,82585,The Expendabros,145243748,0.0,0,play,0.4,True,0
26012,82587,The Expendabros,86055705,0.0,0,play,0.8,True,0
26013,82594,The Expendabros,151015947,0.0,0,play,1.4,True,0
26014,82596,The Expendabros,206183065,0.0,0,play,10.0,True,0
26015,82598,The Expendabros,191203821,0.0,0,play,0.4,True,0
26016,82603,The Expendabros,252345719,0.0,0,play,0.5,True,0
26017,82606,The Expendabros,276057148,0.0,0,play,1.2,True,0
26018,82613,The Expendabros,190305835,0.0,0,play,0.3,True,0
26019,82615,The Expendabros,155183068,0.0,0,play,0.5,True,0
26020,82618,The Expendabros,135865220,0.0,0,play,8.1,True,0
26021,82620,The Expendabros,157692363,0.0,0,play,5.3,True,0
26022,82622,The Expendabros,159277759,0.0,0,play,0.6,True,0
26023,82624,The Expendabros,180901075,0.0,0,play,8.5,True,0
26024,82626,The Expendabros,62705916,0.0,0,play,2.1,True,0
26025,82630,The Expendabros,28472068,0.0,0,play,0.3,True,0
26026,82636,The Expendabros,11940338,0.0,0,play,0.8,True,0
26027,82640,The Expendabros,174923254,0.0,0,play,2.0,True,0
26028,82642,The Expendabros,255010251,0.0,0,play,1.1,True,0
26029,82646,The Expendabros,118852041,0.0,0,play,0.7,True,0
26030,82649,The Expendabros,48798067,0.0,0,play,1.2,True,0
26031,82651,The Expendabros,48492052,0.0,0,play,0.3,True,0
26032,82653,The Expendabros,126992940,0.0,0,play,1.7,True,0
26033,82655,The Expendabros,270356700,0.0,0,play,1.7,True,0
26034,82658,The Expendabros,123734483,0.0,0,play,0.1,True,0
26035,82661,The Expendabros,222008249,0.0,0,play,4.6,True,0
26036,82665,The Expendabros,101596530,0.0,0,play,2.8,True,0
26037,82668,The Expendabros,103731895,0.0,0,play,0.1,True,0
26038,9720,Dota 2,192921532,0.0,0,play,6.9,True,90
26039,9724,Dota 2,222277839,0.0,0,play,86.0,True,90
26040,81959,HAWKEN,81746734,0.0,4,play,317.0,True,73
26041,82101,HAWKEN,178605069,0.0,4,play,4.5,True,73
26042,82049,HAWKEN,145512685,0.0,4,play,1.7,True,73
26043,82051,HAWKEN,295039588,0.0,4,play,0.5,True,73
26044,82053,HAWKEN,235758386,0.0,4,play,0.1,True,73
26045,82057,HAWKEN,197652539,0.0,4,play,1.1,True,73
26046,82060,HAWKEN,129117376,0.0,4,play,9.2,True,73
26047,82062,HAWKEN,149810726,0.0,4,play,12.1,True,73
26048,82066,HAWKEN,111163130,0.0,4,play,0.1,True,73
26049,82068,HAWKEN,153956921,0.0,4,play,0.3,True,73
26050,82071,HAWKEN,159484357,0.0,4,play,0.6,True,73
26051,82077,HAWKEN,170201716,0.0,4,play,0.7,True,73
26052,82082,HAWKEN,234498398,0.0,4,play,2.0,True,73
26053,82086,HAWKEN,16154372,0.0,4,play,1.4,True,73
26054,82098,HAWKEN,60608576,0.0,4,play,0.3,True,73
26055,82105,HAWKEN,117022366,0.0,4,play,1.2,True,73
26056,9726,Dota 2,298547051,0.0,0,play,0.3,True,90
26057,82108,HAWKEN,30239820,0.0,4,play,1.0,True,73
26058,82110,HAWKEN,137334839,0.0,4,play,6.8,True,73
26059,82112,HAWKEN,77214425,0.0,4,play,2.8,True,73
26060,82114,HAWKEN,173799068,0.0,4,play,105.0,True,73
26061,82116,HAWKEN,181252150,0.0,4,play,19.6,True,73
26062,82125,HAWKEN,152419713,0.0,4,play,0.5,True,73
26063,82129,HAWKEN,61086207,0.0,4,play,1.0,True,73
26064,82131,HAWKEN,163712958,0.0,4,play,2.5,True,73
26065,82133,HAWKEN,168244631,0.0,4,play,3.2,True,73
26066,82136,HAWKEN,212078557,0.0,4,play,0.2,True,73
26067,82138,HAWKEN,85426082,0.0,4,play,0.9,True,73
26068,82140,HAWKEN,11300897,0.0,4,play,6.9,True,73
26069,82143,HAWKEN,125682446,0.0,4,play,45.0,True,73
26070,82047,HAWKEN,135244036,0.0,4,play,4.4,True,73
26071,82044,HAWKEN,122956129,0.0,4,play,0.6,True,73
26072,82042,HAWKEN,98848653,0.0,4,play,11.2,True,73
26073,82040,HAWKEN,231026651,0.0,4,play,0.1,True,73
26074,81963,HAWKEN,276057148,0.0,4,play,2.6,True,73
26075,81965,HAWKEN,141721383,0.0,4,play,9.8,True,73
26076,81969,HAWKEN,102016550,0.0,4,play,0.7,True,73
26077,81971,HAWKEN,84471496,0.0,4,play,0.3,True,73
26078,81975,HAWKEN,49380630,0.0,4,play,0.6,True,73
26079,81982,HAWKEN,161991221,0.0,4,play,1.6,True,73
26080,81986,HAWKEN,11731710,0.0,4,play,0.8,True,73
26081,81988,HAWKEN,184554757,0.0,4,play,0.5,True,73
26082,81993,HAWKEN,111212436,0.0,4,play,2.2,True,73
26083,81995,HAWKEN,45617627,0.0,4,play,24.0,True,73
26084,81997,HAWKEN,55761025,0.0,4,play,0.9,True,73
26085,82000,HAWKEN,101142088,0.0,4,play,185.0,True,73
26086,82002,HAWKEN,81160212,0.0,4,play,23.0,True,73
26087,82004,HAWKEN,90272527,0.0,4,play,5.5,True,73
26088,82006,HAWKEN,249371209,0.0,4,play,49.0,True,73
26089,82008,HAWKEN,95181268,0.0,4,play,0.4,True,73
26090,82012,HAWKEN,17567828,0.0,4,play,1.1,True,73
26091,82014,HAWKEN,181564172,0.0,4,play,1.3,True,73
26092,82016,HAWKEN,196403090,0.0,4,play,0.5,True,73
26093,82018,HAWKEN,188949150,0.0,4,play,0.3,True,73
26094,82022,HAWKEN,94936385,0.0,4,play,1.4,True,73
26095,82024,HAWKEN,184385867,0.0,4,play,0.6,True,73
26096,82029,HAWKEN,113196318,0.0,4,play,11.9,True,73
26097,82031,HAWKEN,108484523,0.0,4,play,10.5,True,73
26098,82033,HAWKEN,19696244,0.0,4,play,46.0,True,73
26099,82035,HAWKEN,115167911,0.0,4,play,1.2,True,73
26100,82038,HAWKEN,119937035,0.0,4,play,0.9,True,73
26101,82146,HAWKEN,53097340,0.0,4,play,4.6,True,73
26102,82152,HAWKEN,222180483,0.0,4,play,0.5,True,73
26103,82154,HAWKEN,170198088,0.0,4,play,2.3,True,73
26104,9784,Dota 2,57234698,0.0,0,play,2.6,True,90
26105,9780,Dota 2,136554467,0.0,0,play,101.0,True,90
26106,9778,Dota 2,133262375,0.0,0,play,290.0,True,90
26107,9776,Dota 2,150965343,0.0,0,play,5.3,True,90
26108,9774,Dota 2,148928721,0.0,0,play,2594.0,True,90
26109,9772,Dota 2,124884511,0.0,0,play,1447.0,True,90
26110,9770,Dota 2,175143479,0.0,0,play,1.9,True,90
26111,9768,Dota 2,250870371,0.0,0,play,0.3,True,90
