,key_id,Name,userid,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
4839,20791,L.A. Noire,10599862,19.99,1,play,30.0,False,83
4840,20789,L.A. Noire,192170147,19.99,1,play,61.0,False,83
4841,20787,L.A. Noire,83746733,19.99,1,play,3.4,False,83
4842,20785,L.A. Noire,64023574,19.99,1,play,77.0,False,83
4843,20782,L.A. Noire,118852041,19.99,1,play,1.4,False,83
4844,20780,L.A. Noire,52731290,19.99,1,play,98.0,False,83
4845,20778,L.A. Noire,156565178,19.99,1,play,4.7,False,83
4846,20776,L.A. Noire,17530772,19.99,1,play,17.0,False,83
4847,20773,L.A. Noire,81160212,19.99,1,play,1.9,False,83
4848,20771,L.A. Noire,32644336,19.99,1,play,3.6,False,83
4849,20769,L.A. Noire,27279261,19.99,1,play,4.0,False,83
4850,20767,L.A. Noire,7907686,19.99,1,play,13.3,False,83
4851,20765,L.A. Noire,71510748,19.99,1,play,20.0,False,83
4852,20763,L.A. Noire,45617627,19.99,1,play,0.4,False,83
4853,20761,L.A. Noire,79073449,19.99,1,play,8.7,False,83
4854,20758,L.A. Noire,57603447,19.99,1,play,0.4,False,83
4855,20756,L.A. Noire,94110492,19.99,1,play,5.2,False,83
4856,20754,L.A. Noire,93275329,19.99,1,play,0.6,False,83
4857,20752,L.A. Noire,6928806,19.99,1,play,29.0,False,83
4858,20749,L.A. Noire,11161178,19.99,1,play,0.2,False,83
4859,20746,L.A. Noire,86469479,19.99,1,play,2.2,False,83
4860,20744,L.A. Noire,45411694,19.99,1,play,33.0,False,83
4861,20742,L.A. Noire,54826284,19.99,1,play,36.0,False,83
4862,39120,Borderlands 2,131227694,19.99,46,play,29.0,False,89
4863,39122,Borderlands 2,215540943,19.99,46,play,1.3,False,89
4864,39124,Borderlands 2,128790593,19.99,46,play,11.2,False,89
4865,39192,Borderlands 2,134967717,19.99,46,play,27.0,False,89
4866,39196,Borderlands 2,101690993,19.99,46,play,33.0,False,89
4867,39198,Borderlands 2,53898495,19.99,46,play,188.0,False,89
4868,39200,Borderlands 2,8542204,19.99,46,play,4.3,False,89
4869,39202,Borderlands 2,69009454,19.99,46,play,121.0,False,89
4870,39204,Borderlands 2,67492611,19.99,46,play,23.0,False,89
4871,39206,Borderlands 2,133439311,19.99,46,play,16.8,False,89
4872,39208,Borderlands 2,43360645,19.99,46,play,18.8,False,89
4873,39210,Borderlands 2,30425578,19.99,46,play,350.0,False,89
4874,39212,Borderlands 2,45974860,19.99,46,play,29.0,False,89
4875,39215,Borderlands 2,127850470,19.99,46,play,0.3,False,89
4876,39217,Borderlands 2,39082468,19.99,46,play,5.2,False,89
4877,39219,Borderlands 2,24469287,19.99,46,play,31.0,False,89
4878,39221,Borderlands 2,39622853,19.99,46,play,34.0,False,89
4879,39223,Borderlands 2,11403772,19.99,46,play,25.0,False,89
4880,39225,Borderlands 2,111754806,19.99,46,play,80.0,False,89
4881,39227,Borderlands 2,145927933,19.99,46,play,176.0,False,89
4882,39229,Borderlands 2,27171538,19.99,46,play,7.4,False,89
4883,39231,Borderlands 2,15305418,19.99,46,play,229.0,False,89
4884,39233,Borderlands 2,144824885,19.99,46,play,4.0,False,89
4885,39235,Borderlands 2,99077905,19.99,46,play,100.0,False,89
4886,39237,Borderlands 2,88344296,19.99,46,play,2.8,False,89
4887,39239,Borderlands 2,9128105,19.99,46,play,41.0,False,89
4888,39241,Borderlands 2,58217836,19.99,46,play,3.0,False,89
4889,39243,Borderlands 2,86912006,19.99,46,play,0.9,False,89
4890,39245,Borderlands 2,59790700,19.99,46,play,183.0,False,89
4891,39247,Borderlands 2,93669877,19.99,46,play,1.0,False,89
4892,39249,Borderlands 2,87341384,19.99,46,play,111.0,False,89
4893,39251,Borderlands 2,2259650,19.99,46,play,223.0,False,89
4894,39253,Borderlands 2,59115473,19.99,46,play,14.2,False,89
4895,39194,Borderlands 2,65420540,19.99,46,play,15.7,False,89
4896,39190,Borderlands 2,13565651,19.99,46,play,114.0,False,89
4897,39126,Borderlands 2,198346312,19.99,46,play,42.0,False,89
4898,39188,Borderlands 2,87734805,19.99,46,play,82.0,False,89
4899,39128,Borderlands 2,42061089,19.99,46,play,82.0,False,89
4900,39130,Borderlands 2,72842694,19.99,46,play,99.0,False,89
4901,39132,Borderlands 2,20200395,19.99,46,play,35.0,False,89
4902,39134,Borderlands 2,4834220,19.99,46,play,427.0,False,89
4903,39136,Borderlands 2,61676491,19.99,46,play,7.0,False,89
4904,39138,Borderlands 2,68224834,19.99,46,play,15.9,False,89
4905,39140,Borderlands 2,34177747,19.99,46,play,189.0,False,89
4906,39142,Borderlands 2,31727716,19.99,46,play,1.6,False,89
4907,39144,Borderlands 2,1950243,19.99,46,play,11.0,False,89
4908,39146,Borderlands 2,43913966,19.99,46,play,51.0,False,89
4909,39148,Borderlands 2,117531196,19.99,46,play,27.0,False,89
4910,39151,Borderlands 2,131973876,19.99,46,play,8.0,False,89
4911,39153,Borderlands 2,44482198,19.99,46,play,24.0,False,89
4912,39155,Borderlands 2,160427210,19.99,46,play,44.0,False,89
4913,39157,Borderlands 2,12610800,19.99,46,play,12.5,False,89
4914,39159,Borderlands 2,78341587,19.99,46,play,79.0,False,89
4915,39161,Borderlands 2,82174211,19.99,46,play,50.0,False,89
4916,39163,Borderlands 2,48028873,19.99,46,play,13.6,False,89
4917,39165,Borderlands 2,131940023,19.99,46,play,15.9,False,89
4918,39167,Borderlands 2,87907200,19.99,46,play,3.7,False,89
4919,39169,Borderlands 2,110489310,19.99,46,play,54.0,False,89
4920,39171,Borderlands 2,216025815,19.99,46,play,45.0,False,89
4921,39173,Borderlands 2,107377573,19.99,46,play,384.0,False,89
4922,39175,Borderlands 2,7431946,19.99,46,play,148.0,False,89
4923,39177,Borderlands 2,77279068,19.99,46,play,77.0,False,89
4924,39179,Borderlands 2,69587339,19.99,46,play,0.9,False,89
4925,39182,Borderlands 2,7440594,19.99,46,play,40.0,False,89
4926,39184,Borderlands 2,106147454,19.99,46,play,20.0,False,89
4927,39186,Borderlands 2,93644606,19.99,46,play,16.6,False,89
4928,39538,Borderlands 2,7907686,19.99,46,play,14.2,False,89
4929,39540,Borderlands 2,27279261,19.99,46,play,72.0,False,89
4930,39542,Borderlands 2,232879561,19.99,46,play,0.6,False,89
4931,41043,Sonic & All-Stars Racing Transformed,11403772,19.99,3,play,2.6,False,79
4932,39904,Borderlands 2,147879598,19.99,46,play,30.0,False,89
4933,39906,Borderlands 2,34901647,19.99,46,play,61.0,False,89
4934,39908,Borderlands 2,72417734,19.99,46,play,15.9,False,89
4935,39910,Borderlands 2,34442062,19.99,46,play,6.7,False,89
4936,39912,Borderlands 2,135400225,19.99,46,play,7.5,False,89
4937,41025,Sonic & All-Stars Racing Transformed,53875128,19.99,3,play,0.3,False,79
4938,41027,Sonic & All-Stars Racing Transformed,11373749,19.99,3,play,1.4,False,79
4939,41029,Sonic & All-Stars Racing Transformed,64369759,19.99,3,play,3.3,False,79
4940,41031,Sonic & All-Stars Racing Transformed,92914917,19.99,3,play,1.5,False,79
4941,41033,Sonic & All-Stars Racing Transformed,72842694,19.99,3,play,11.2,False,79
4942,41035,Sonic & All-Stars Racing Transformed,42005897,19.99,3,play,0.4,False,79
4943,41037,Sonic & All-Stars Racing Transformed,64787956,19.99,3,play,5.6,False,79
4944,41039,Sonic & All-Stars Racing Transformed,87734805,19.99,3,play,5.0,False,79
4945,41041,Sonic & All-Stars Racing Transformed,43360645,19.99,3,play,34.0,False,79
4946,41045,Sonic & All-Stars Racing Transformed,15305418,19.99,3,play,0.7,False,79
4947,39828,Borderlands 2,138581545,19.99,46,play,2.5,False,89
4948,41047,Sonic & All-Stars Racing Transformed,99077905,19.99,3,play,5.0,False,79
4949,41049,Sonic & All-Stars Racing Transformed,2259650,19.99,3,play,0.2,False,79
4950,41051,Sonic & All-Stars Racing Transformed,298950,19.99,3,play,0.7,False,79
4951,41053,Sonic & All-Stars Racing Transformed,175690339,19.99,3,play,0.7,False,79
4952,41055,Sonic & All-Stars Racing Transformed,36546868,19.99,3,play,12.7,False,79
4953,41057,Sonic & All-Stars Racing Transformed,33013552,19.99,3,play,2.3,False,79
4954,41061,Sonic & All-Stars Racing Transformed,64973908,19.99,3,play,3.0,False,79
4955,41064,Sonic & All-Stars Racing Transformed,15221799,19.99,3,play,8.1,False,79
4956,41067,Sonic & All-Stars Racing Transformed,27279261,19.99,3,play,16.5,False,79
4957,41069,Sonic & All-Stars Racing Transformed,62990992,19.99,3,play,1.5,False,79
4958,41071,Sonic & All-Stars Racing Transformed,64261708,19.99,3,play,4.1,False,79
4959,41075,Sonic & All-Stars Racing Transformed,13190476,19.99,3,play,11.7,False,79
4960,41077,Sonic & All-Stars Racing Transformed,16645459,19.99,3,play,0.5,False,79
4961,41081,Sonic & All-Stars Racing Transformed,78309377,19.99,3,play,2.3,False,79
4962,39902,Borderlands 2,42657809,19.99,46,play,32.0,False,89
4963,39900,Borderlands 2,60859695,19.99,46,play,1.7,False,89
4964,39898,Borderlands 2,160767652,19.99,46,play,93.0,False,89
4965,39896,Borderlands 2,3979930,19.99,46,play,1.5,False,89
4966,39834,Borderlands 2,163432200,19.99,46,play,109.0,False,89
4967,39836,Borderlands 2,92593907,19.99,46,play,0.5,False,89
4968,39839,Borderlands 2,31669242,19.99,46,play,88.0,False,89
4969,39841,Borderlands 2,36978196,19.99,46,play,7.1,False,89
4970,39843,Borderlands 2,126595775,19.99,46,play,1.4,False,89
4971,39845,Borderlands 2,45353031,19.99,46,play,87.0,False,89
4972,39848,Borderlands 2,163712958,19.99,46,play,132.0,False,89
4973,39850,Borderlands 2,66596291,19.99,46,play,8.1,False,89
4974,39852,Borderlands 2,6144819,19.99,46,play,31.0,False,89
4975,39854,Borderlands 2,47457723,19.99,46,play,23.0,False,89
4976,39856,Borderlands 2,59332369,19.99,46,play,1.9,False,89
4977,39858,Borderlands 2,48525807,19.99,46,play,17.7,False,89
4978,39860,Borderlands 2,34281672,19.99,46,play,38.0,False,89
4979,39862,Borderlands 2,212078557,19.99,46,play,3.4,False,89
4980,39864,Borderlands 2,129478138,19.99,46,play,1.1,False,89
4981,39867,Borderlands 2,10162301,19.99,46,play,17.2,False,89
4982,39869,Borderlands 2,86540,19.99,46,play,0.7,False,89
4983,39871,Borderlands 2,162081645,19.99,46,play,23.0,False,89
4984,39873,Borderlands 2,123696203,19.99,46,play,0.5,False,89
4985,39875,Borderlands 2,121884238,19.99,46,play,9.1,False,89
4986,39877,Borderlands 2,100993239,19.99,46,play,12.0,False,89
4987,39879,Borderlands 2,36404933,19.99,46,play,16.3,False,89
4988,39881,Borderlands 2,53097340,19.99,46,play,5.8,False,89
4989,39884,Borderlands 2,92904111,19.99,46,play,0.3,False,89
4990,39886,Borderlands 2,101530848,19.99,46,play,11.0,False,89
4991,39888,Borderlands 2,117345810,19.99,46,play,5.6,False,89
4992,39890,Borderlands 2,81943620,19.99,46,play,52.0,False,89
4993,39892,Borderlands 2,138958592,19.99,46,play,13.5,False,89
4994,39894,Borderlands 2,85673716,19.99,46,play,40.0,False,89
4995,41084,Sonic & All-Stars Racing Transformed,122094388,19.99,3,play,0.1,False,79
4996,41086,Sonic & All-Stars Racing Transformed,69953893,19.99,3,play,1.8,False,79
4997,41088,Sonic & All-Stars Racing Transformed,140820563,19.99,3,play,12.5,False,79
4998,41401,Outlast,47384202,19.99,1,play,2.4,False,80
4999,41405,Outlast,156440750,19.99,1,play,12.6,False,80
5000,41407,Outlast,113752996,19.99,1,play,4.5,False,80
5001,41409,Outlast,33622085,19.99,1,play,1.8,False,80
5002,41413,Outlast,80550861,19.99,1,play,0.6,False,80
5003,41415,Outlast,35701646,19.99,1,play,0.8,False,80
5004,41418,Outlast,45617627,19.99,1,play,8.3,False,80
5005,41421,Outlast,67729331,19.99,1,play,0.7,False,80
5006,41423,Outlast,90272527,19.99,1,play,9.5,False,80
5007,41425,Outlast,17530772,19.99,1,play,7.5,False,80
5008,41427,Outlast,259477553,19.99,1,play,1.4,False,80
5009,41430,Outlast,17567828,19.99,1,play,0.7,False,80
5010,41433,Outlast,152078939,19.99,1,play,3.2,False,80
5011,41435,Outlast,19696244,19.99,1,play,7.1,False,80
5012,41437,Outlast,124400480,19.99,1,play,10.9,False,80
5013,41439,Outlast,159371621,19.99,1,play,3.5,False,80
5014,41441,Outlast,163930591,19.99,1,play,2.7,False,80
5015,41443,Outlast,160288335,19.99,1,play,0.4,False,80
5016,41445,Outlast,95084569,19.99,1,play,13.5,False,80
5017,41447,Outlast,162747179,19.99,1,play,0.3,False,80
5018,41449,Outlast,151256632,19.99,1,play,8.1,False,80
5019,41451,Outlast,31187179,19.99,1,play,2.5,False,80
5020,41453,Outlast,61189155,19.99,1,play,9.5,False,80
5021,41455,Outlast,203101149,19.99,1,play,0.4,False,80
5022,41459,Outlast,58297398,19.99,1,play,2.2,False,80
5023,41462,Outlast,108943853,19.99,1,play,24.0,False,80
5024,41464,Outlast,11149819,19.99,1,play,0.4,False,80
5025,41466,Outlast,215208719,19.99,1,play,6.8,False,80
5026,41469,Outlast,237848513,19.99,1,play,3.6,False,80
5027,41473,Outlast,138725344,19.99,1,play,19.8,False,80
5028,41403,Outlast,11161178,19.99,1,play,1.4,False,80
5029,41397,Outlast,96588736,19.99,1,play,16.9,False,80
5030,41090,Sonic & All-Stars Racing Transformed,47457723,19.99,3,play,1.4,False,79
5031,41393,Outlast,122551425,19.99,1,play,4.4,False,80
5032,41092,Sonic & All-Stars Racing Transformed,150033540,19.99,3,play,0.3,False,79
5033,41094,Sonic & All-Stars Racing Transformed,42657809,19.99,3,play,23.0,False,79
5034,41097,Sonic & All-Stars Racing Transformed,116564064,19.99,3,play,10.9,False,79
5035,41336,Outlast,53875128,19.99,1,play,0.3,False,80
5036,41338,Outlast,126340495,19.99,1,play,4.1,False,80
5037,41340,Outlast,9823354,19.99,1,play,9.2,False,80
5038,41342,Outlast,42061089,19.99,1,play,2.1,False,80
5039,41344,Outlast,124712421,19.99,1,play,18.5,False,80
5040,41347,Outlast,12610800,19.99,1,play,0.2,False,80
5041,41349,Outlast,43360645,19.99,1,play,2.3,False,80
5042,41351,Outlast,199693353,19.99,1,play,2.7,False,80
5043,41353,Outlast,82046939,19.99,1,play,0.2,False,80
5044,41356,Outlast,59790700,19.99,1,play,0.4,False,80
5045,41358,Outlast,126269125,19.99,1,play,2.1,False,80
5046,41360,Outlast,164511211,19.99,1,play,1.2,False,80
5047,41362,Outlast,71390526,19.99,1,play,10.4,False,80
5048,41364,Outlast,122679931,19.99,1,play,4.1,False,80
5049,41366,Outlast,30440303,19.99,1,play,5.3,False,80
5050,41368,Outlast,298950,19.99,1,play,0.5,False,80
5051,41370,Outlast,153097805,19.99,1,play,8.2,False,80
5052,41372,Outlast,186642906,19.99,1,play,0.9,False,80
5053,41374,Outlast,105384518,19.99,1,play,1.0,False,80
5054,41377,Outlast,104727643,19.99,1,play,4.4,False,80
5055,41380,Outlast,38049880,19.99,1,play,7.9,False,80
5056,41382,Outlast,33013552,19.99,1,play,0.3,False,80
5057,41384,Outlast,122798021,19.99,1,play,5.1,False,80
5058,41386,Outlast,154730370,19.99,1,play,3.1,False,80
5059,41388,Outlast,80128229,19.99,1,play,0.5,False,80
5060,41390,Outlast,101687527,19.99,1,play,39.0,False,80
5061,39830,Borderlands 2,58345543,19.99,46,play,53.0,False,89
5062,39826,Borderlands 2,74772820,19.99,46,play,127.0,False,89
5063,39544,Borderlands 2,81160212,19.99,46,play,96.0,False,89
5064,39646,Borderlands 2,95699780,19.99,46,play,0.9,False,89
5065,39617,Borderlands 2,115996656,19.99,46,play,23.0,False,89
5066,39619,Borderlands 2,132748085,19.99,46,play,3.1,False,89
5067,39621,Borderlands 2,113580708,19.99,46,play,20.0,False,89
5068,39623,Borderlands 2,49228258,19.99,46,play,45.0,False,89
5069,39625,Borderlands 2,44755776,19.99,46,play,20.0,False,89
5070,39627,Borderlands 2,159371621,19.99,46,play,11.0,False,89
5071,39629,Borderlands 2,154940949,19.99,46,play,7.5,False,89
5072,39631,Borderlands 2,10599862,19.99,46,play,1.0,False,89
5073,39633,Borderlands 2,112376397,19.99,46,play,13.9,False,89
5074,39635,Borderlands 2,14962163,19.99,46,play,0.5,False,89
5075,39638,Borderlands 2,191780526,19.99,46,play,6.3,False,89
5076,39640,Borderlands 2,204401529,19.99,46,play,5.3,False,89
5077,39642,Borderlands 2,85497862,19.99,46,play,63.0,False,89
5078,39644,Borderlands 2,167815968,19.99,46,play,0.4,False,89
5079,39648,Borderlands 2,220561138,19.99,46,play,32.0,False,89
5080,39824,Borderlands 2,24632218,19.99,46,play,78.0,False,89
5081,39650,Borderlands 2,26302344,19.99,46,play,35.0,False,89
5082,39652,Borderlands 2,88813210,19.99,46,play,0.9,False,89
5083,39654,Borderlands 2,95084569,19.99,46,play,4.6,False,89
5084,39656,Borderlands 2,83770731,19.99,46,play,8.3,False,89
5085,39658,Borderlands 2,82287546,19.99,46,play,9.7,False,89
5086,39660,Borderlands 2,108114779,19.99,46,play,64.0,False,89
5087,39662,Borderlands 2,156818121,19.99,46,play,21.0,False,89
5088,39664,Borderlands 2,14126086,19.99,46,play,289.0,False,89
5089,39667,Borderlands 2,151256632,19.99,46,play,23.0,False,89
5090,39669,Borderlands 2,111163130,19.99,46,play,229.0,False,89
5091,39673,Borderlands 2,129391396,19.99,46,play,2.2,False,89
5092,39675,Borderlands 2,17414305,19.99,46,play,1.4,False,89
5093,39677,Borderlands 2,40212239,19.99,46,play,25.0,False,89
5094,39679,Borderlands 2,37829487,19.99,46,play,2.0,False,89
5095,39615,Borderlands 2,19696244,19.99,46,play,50.0,False,89
5096,39613,Borderlands 2,68532738,19.99,46,play,229.0,False,89
5097,39611,Borderlands 2,46028967,19.99,46,play,1.7,False,89
5098,39609,Borderlands 2,36557643,19.99,46,play,9.7,False,89
5099,39546,Borderlands 2,92958887,19.99,46,play,41.0,False,89
5100,39548,Borderlands 2,185130561,19.99,46,play,4.3,False,89
5101,39550,Borderlands 2,63157803,19.99,46,play,68.0,False,89
5102,39552,Borderlands 2,57368001,19.99,46,play,85.0,False,89
5103,39554,Borderlands 2,73564778,19.99,46,play,78.0,False,89
5104,39556,Borderlands 2,59382844,19.99,46,play,8.8,False,89
5105,39558,Borderlands 2,17530772,19.99,46,play,4.4,False,89
5106,39560,Borderlands 2,156565178,19.99,46,play,33.0,False,89
5107,39563,Borderlands 2,77194239,19.99,46,play,7.8,False,89
5108,39565,Borderlands 2,93341815,19.99,46,play,60.0,False,89
5109,39567,Borderlands 2,86256882,19.99,46,play,52.0,False,89
5110,39569,Borderlands 2,248549548,19.99,46,play,33.0,False,89
5111,39571,Borderlands 2,51132884,19.99,46,play,4.1,False,89
5112,39574,Borderlands 2,97614578,19.99,46,play,5.0,False,89
5113,39576,Borderlands 2,82352462,19.99,46,play,3.8,False,89
5114,39578,Borderlands 2,9563573,19.99,46,play,132.0,False,89
5115,39580,Borderlands 2,185079540,19.99,46,play,24.0,False,89
5116,39582,Borderlands 2,67244867,19.99,46,play,307.0,False,89
5117,39585,Borderlands 2,54761333,19.99,46,play,11.3,False,89
5118,39587,Borderlands 2,101529420,19.99,46,play,24.0,False,89
5119,39589,Borderlands 2,118852041,19.99,46,play,16.0,False,89
5120,39591,Borderlands 2,131348564,19.99,46,play,7.9,False,89
5121,39593,Borderlands 2,101695880,19.99,46,play,1.1,False,89
5122,39595,Borderlands 2,48798067,19.99,46,play,48.0,False,89
5123,39597,Borderlands 2,62990992,19.99,46,play,10.8,False,89
5124,39599,Borderlands 2,169937489,19.99,46,play,0.6,False,89
5125,39601,Borderlands 2,152078939,19.99,46,play,0.9,False,89
5126,39604,Borderlands 2,115487966,19.99,46,play,27.0,False,89
5127,39607,Borderlands 2,44321815,19.99,46,play,103.0,False,89
5128,39681,Borderlands 2,77127388,19.99,46,play,49.0,False,89
5129,39683,Borderlands 2,112626210,19.99,46,play,86.0,False,89
5130,39685,Borderlands 2,103731895,19.99,46,play,20.0,False,89
5131,39756,Borderlands 2,63098418,19.99,46,play,0.2,False,89
5132,39760,Borderlands 2,87694960,19.99,46,play,3.8,False,89
5133,39762,Borderlands 2,67579257,19.99,46,play,49.0,False,89
5134,39764,Borderlands 2,59825286,19.99,46,play,112.0,False,89
5135,39766,Borderlands 2,113321644,19.99,46,play,107.0,False,89
5136,39768,Borderlands 2,165216496,19.99,46,play,44.0,False,89
5137,39770,Borderlands 2,44010163,19.99,46,play,10.9,False,89
5138,39772,Borderlands 2,44314169,19.99,46,play,5.3,False,89
5139,39776,Borderlands 2,139016142,19.99,46,play,59.0,False,89
5140,39778,Borderlands 2,59925638,19.99,46,play,633.0,False,89
5141,39780,Borderlands 2,11807754,19.99,46,play,317.0,False,89
5142,39783,Borderlands 2,51822361,19.99,46,play,249.0,False,89
5143,39785,Borderlands 2,117601858,19.99,46,play,88.0,False,89
5144,39787,Borderlands 2,60608576,19.99,46,play,39.0,False,89
5145,39789,Borderlands 2,114030647,19.99,46,play,4.6,False,89
5146,39792,Borderlands 2,43160799,19.99,46,play,167.0,False,89
5147,39794,Borderlands 2,150909485,19.99,46,play,0.9,False,89
5148,39796,Borderlands 2,107554143,19.99,46,play,1.9,False,89
5149,39798,Borderlands 2,69954842,19.99,46,play,7.6,False,89
5150,39801,Borderlands 2,196595568,19.99,46,play,20.0,False,89
5151,39803,Borderlands 2,69953893,19.99,46,play,37.0,False,89
5152,39806,Borderlands 2,137334839,19.99,46,play,9.1,False,89
5153,39808,Borderlands 2,105503045,19.99,46,play,4.4,False,89
5154,39810,Borderlands 2,134641355,19.99,46,play,734.0,False,89
5155,39812,Borderlands 2,77214425,19.99,46,play,154.0,False,89
5156,39814,Borderlands 2,85458882,19.99,46,play,12.5,False,89
5157,39816,Borderlands 2,299315042,19.99,46,play,11.8,False,89
5158,39818,Borderlands 2,75598925,19.99,46,play,402.0,False,89
5159,39820,Borderlands 2,100894366,19.99,46,play,7.8,False,89
5160,39822,Borderlands 2,57770056,19.99,46,play,7.9,False,89
5161,39758,Borderlands 2,14465359,19.99,46,play,60.0,False,89
5162,39754,Borderlands 2,208900216,19.99,46,play,131.0,False,89
5163,39687,Borderlands 2,55755821,19.99,46,play,3.3,False,89
5164,39752,Borderlands 2,172518437,19.99,46,play,7.6,False,89
5165,39689,Borderlands 2,81672131,19.99,46,play,284.0,False,89
5166,39691,Borderlands 2,8776918,19.99,46,play,390.0,False,89
5167,39694,Borderlands 2,12760368,19.99,46,play,7.5,False,89
5168,39696,Borderlands 2,13190476,19.99,46,play,63.0,False,89
5169,39698,Borderlands 2,60611062,19.99,46,play,32.0,False,89
5170,39701,Borderlands 2,86182317,19.99,46,play,98.0,False,89
5171,39703,Borderlands 2,65533730,19.99,46,play,58.0,False,89
5172,39705,Borderlands 2,116876958,19.99,46,play,3.1,False,89
5173,39707,Borderlands 2,61772065,19.99,46,play,108.0,False,89
5174,39709,Borderlands 2,12144171,19.99,46,play,17.6,False,89
5175,39711,Borderlands 2,65145468,19.99,46,play,5.4,False,89
5176,39713,Borderlands 2,16645459,19.99,46,play,2.7,False,89
5177,39715,Borderlands 2,110369840,19.99,46,play,44.0,False,89
5178,39717,Borderlands 2,73195149,19.99,46,play,61.0,False,89
5179,39719,Borderlands 2,132300630,19.99,46,play,36.0,False,89
5180,39721,Borderlands 2,86041729,19.99,46,play,35.0,False,89
5181,39723,Borderlands 2,119365702,19.99,46,play,419.0,False,89
5182,39725,Borderlands 2,112199961,19.99,46,play,171.0,False,89
5183,39728,Borderlands 2,257449387,19.99,46,play,4.0,False,89
5184,39730,Borderlands 2,11149819,19.99,46,play,271.0,False,89
5185,39734,Borderlands 2,184987886,19.99,46,play,36.0,False,89
5186,39736,Borderlands 2,171611544,19.99,46,play,69.0,False,89
5187,39738,Borderlands 2,110478743,19.99,46,play,11.1,False,89
5188,39740,Borderlands 2,109205612,19.99,46,play,34.0,False,89
5189,39742,Borderlands 2,54310644,19.99,46,play,475.0,False,89
5190,39744,Borderlands 2,44545959,19.99,46,play,252.0,False,89
5191,39746,Borderlands 2,118971362,19.99,46,play,81.0,False,89
5192,39748,Borderlands 2,159411437,19.99,46,play,19.2,False,89
5193,39750,Borderlands 2,16154372,19.99,46,play,8.0,False,89
5194,39475,Borderlands 2,107913460,19.99,46,play,171.0,False,89
5195,1615,Left 4 Dead 2,111551727,19.99,0,play,6.9,False,89
5196,21975,Company of Heroes,81160212,19.99,0,play,1.2,False,93
5197,27849,Portal 2,160299889,19.99,1,play,10.6,False,95
5198,27833,Portal 2,96440794,19.99,1,play,14.4,False,95
5199,27837,Portal 2,160883669,19.99,1,play,7.8,False,95
5200,27838,Portal 2,160883669,19.99,1,play,7.8,False,95
5201,27839,Portal 2,160883669,19.99,1,play,7.8,False,95
5202,27843,Portal 2,130312302,19.99,1,play,19.5,False,95
5203,27844,Portal 2,130312302,19.99,1,play,19.5,False,95
5204,27845,Portal 2,130312302,19.99,1,play,19.5,False,95
5205,27850,Portal 2,160299889,19.99,1,play,10.6,False,95
5206,27831,Portal 2,96440794,19.99,1,play,14.4,False,95
5207,27851,Portal 2,160299889,19.99,1,play,10.6,False,95
5208,27855,Portal 2,177827103,19.99,1,play,0.4,False,95
5209,27856,Portal 2,177827103,19.99,1,play,0.4,False,95
5210,27857,Portal 2,177827103,19.99,1,play,0.4,False,95
5211,27861,Portal 2,156071982,19.99,1,play,11.7,False,95
5212,27862,Portal 2,156071982,19.99,1,play,11.7,False,95
5213,27863,Portal 2,156071982,19.99,1,play,11.7,False,95
5214,27832,Portal 2,96440794,19.99,1,play,14.4,False,95
5215,27827,Portal 2,9946133,19.99,1,play,12.7,False,95
5216,27784,Portal 2,127272741,19.99,1,play,3.6,False,95
5217,27802,Portal 2,210576042,19.99,1,play,23.0,False,95
5218,27789,Portal 2,35701646,19.99,1,play,6.6,False,95
5219,27790,Portal 2,35701646,19.99,1,play,6.6,False,95
5220,27791,Portal 2,35701646,19.99,1,play,6.6,False,95
5221,27795,Portal 2,129211317,19.99,1,play,10.9,False,95
5222,27796,Portal 2,129211317,19.99,1,play,10.9,False,95
5223,27797,Portal 2,129211317,19.99,1,play,10.9,False,95
5224,27801,Portal 2,210576042,19.99,1,play,23.0,False,95
5225,27803,Portal 2,210576042,19.99,1,play,23.0,False,95
5226,27826,Portal 2,9946133,19.99,1,play,12.7,False,95
5227,27813,Portal 2,94142618,19.99,1,play,6.7,False,95
5228,27814,Portal 2,94142618,19.99,1,play,6.7,False,95
5229,27815,Portal 2,94142618,19.99,1,play,6.7,False,95
5230,27819,Portal 2,133404545,19.99,1,play,20.0,False,95
5231,27820,Portal 2,133404545,19.99,1,play,20.0,False,95
5232,27821,Portal 2,133404545,19.99,1,play,20.0,False,95
5233,27825,Portal 2,9946133,19.99,1,play,12.7,False,95
5234,27867,Portal 2,107452765,19.99,1,play,9.9,False,95
5235,27868,Portal 2,107452765,19.99,1,play,9.9,False,95
5236,27869,Portal 2,107452765,19.99,1,play,9.9,False,95
5237,27945,Portal 2,81160212,19.99,1,play,7.5,False,95
5238,27920,Portal 2,71510748,19.99,1,play,26.0,False,95
5239,27927,Portal 2,142775542,19.99,1,play,0.2,False,95
5240,27928,Portal 2,142775542,19.99,1,play,0.2,False,95
5241,27929,Portal 2,142775542,19.99,1,play,0.2,False,95
5242,27933,Portal 2,27279261,19.99,1,play,19.5,False,95
5243,27934,Portal 2,27279261,19.99,1,play,19.5,False,95
5244,27935,Portal 2,27279261,19.99,1,play,19.5,False,95
5245,27946,Portal 2,81160212,19.99,1,play,7.5,False,95
5246,27873,Portal 2,159428605,19.99,1,play,7.3,False,95
5247,27947,Portal 2,81160212,19.99,1,play,7.5,False,95
